customerID,Churn,Churn_Binary,tenure,MonthlyCharges,TotalCharges,recency_score,frequency_score,monetary_score,rfm_score,n_services,charges_per_service,is_new_customer,is_senior_no_support,gender_Female,gender_Male,SeniorCitizen_No,SeniorCitizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3807-BPOMJ,No,0,55,94.75,5276.1,5,3,4,12,3,31.583333333333332,0,0,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
3892-NXAZG,No,0,72,114.05,8289.2,5,5,4,14,6,19.008333333333333,0,0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
4948-WBBKL,No,0,36,74.9,2659.45,3,1,3,7,0,74.9,0,1,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
4182-BGSIQ,No,0,10,19.8,196.75,1,1,1,3,0,19.8,1,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False
9300-AGZNL,Yes,1,1,94.0,94.0,1,1,4,6,2,47.0,1,1,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
0988-AADSA,No,0,72,80.85,5824.75,5,5,3,13,5,16.169999999999998,0,0,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False
9972-NKTFD,No,0,28,54.65,1517.5,3,1,2,6,2,27.325,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
3717-LNXKW,No,0,38,91.7,3479.05,4,1,4,9,2,45.85,0,0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False
5734-EJKXG,No,0,61,118.6,7365.7,5,3,4,12,6,19.766666666666666,0,0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
2207-RYYRL,No,0,52,24.55,1331.05,5,5,1,11,0,24.55,0,0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
6729-FZWSY,No,0,67,19.45,1195.95,5,3,1,9,0,19.45,0,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
9695-IDRZR,No,0,34,116.15,3946.9,3,5,4,12,6,19.358333333333334,0,0,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
8144-DGHXP,No,0,54,80.6,4299.95,5,5,3,13,5,16.119999999999997,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
7814-LEEVE,No,0,1,20.3,20.3,1,1,1,3,0,20.3,1,0,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False
1112-CUNAO,Yes,1,15,89.85,1424.95,2,1,3,6,2,44.925,0,1,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
5175-AOBHI,Yes,1,4,46.0,193.6,1,1,2,4,0,46.0,1,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
5174-RNGBH,Yes,1,9,66.25,620.55,1,1,2,4,3,22.083333333333332,1,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
8631-WUXGY,No,0,46,99.8,4391.25,4,1,4,9,4,24.95,0,0,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
7270-BDIOA,Yes,1,22,90.0,1993.8,2,1,4,7,2,45.0,0,0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
9565-JSNFM,Yes,1,38,70.45,2597.6,4,3,3,10,0,70.45,0,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False
5906-DVAPM,No,0,55,75.0,4213.9,5,3,3,11,4,18.75,0,0,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False
6654-QGBZZ,No,0,1,19.9,19.9,1,1,1,3,0,19.9,1,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
8348-JLBUG,No,0,64,80.3,5017.7,5,3,3,11,2,40.15,0,1,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0607-DAAHE,Yes,1,53,19.75,1052.35,5,5,1,11,0,19.75,0,0,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False
5641-DMBFJ,No,0,58,84.3,4916.4,5,5,3,13,5,16.86,0,0,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
9200-NLNPD,No,0,56,54.05,2959.8,5,3,2,10,4,13.5125,0,0,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False
2664-XJZNO,No,0,72,104.9,7559.55,5,5,4,14,5,20.98,0,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
9732-KPKBW,Yes,1,1,53.95,53.95,1,1,2,4,2,26.975,1,0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
3339-EAQNV,No,0,72,97.25,7133.1,5,3,4,12,3,32.416666666666664,0,1,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False
0921-OHLVP,No,0,22,83.05,1799.3,2,1,3,6,1,83.05,0,0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
3389-YGYAI,Yes,1,8,105.5,829.55,1,1,4,6,4,26.375,1,1,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
9560-ARGQJ,Yes,1,16,81.0,1312.15,2,1,3,6,1,81.0,0,0,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
8350-NYMVI,No,0,39,41.1,1597.05,4,1,2,7,3,13.700000000000001,0,0,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
1600-DILPE,No,0,12,45.0,524.35,1,1,2,4,0,45.0,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
0536-ESJEP,No,0,54,74.55,4191.45,5,5,3,13,4,18.6375,0,0,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
4654-GGUII,No,0,18,40.2,711.95,2,3,2,7,3,13.4,0,0,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
6478-HRRCZ,No,0,32,70.5,2201.75,3,3,3,9,4,17.625,0,0,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
8510-BBWMU,No,0,41,19.75,806.95,4,3,1,8,0,19.75,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
6857-TKDJV,No,0,67,24.65,1620.45,5,5,1,11,0,24.65,0,0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False
2360-RDGRO,No,0,65,104.25,6812.95,5,1,4,10,4,26.0625,0,0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
0584-BJQGZ,No,0,25,78.35,1837.9,3,1,3,7,5,15.669999999999998,0,0,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False
5134-IKDAY,Yes,1,1,69.8,69.8,1,1,2,4,0,69.8,1,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1360-XFJMR,No,0,67,109.7,7344.45,5,3,4,12,5,21.94,0,0,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False
3070-DVEYC,Yes,1,7,73.75,545.15,1,1,3,5,0,73.75,1,1,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
5730-RIITO,No,0,43,33.45,1500.25,4,1,1,6,2,16.725,0,1,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
9058-MJLZC,No,0,24,94.6,2283.15,2,1,4,7,3,31.53333333333333,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
5707-ORNDZ,Yes,1,9,54.55,494.05,1,1,2,4,1,54.55,1,1,False,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
0902-XKXPN,No,0,69,20.2,1376.5,5,5,1,11,0,20.2,0,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False
5177-RVZNU,No,0,37,20.3,755.4,4,3,1,8,0,20.3,0,0,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
0056-EPFBG,No,0,20,39.4,825.4,2,5,2,9,3,13.133333333333333,0,0,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
8993-IZEUX,No,0,7,69.15,488.65,1,1,2,4,0,69.15,1,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
8696-JKZNU,Yes,1,37,76.25,2841.55,4,1,3,8,0,76.25,0,1,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
5380-AFSSK,Yes,1,5,93.9,486.85,1,1,4,6,2,46.95,1,0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
8190-ZTQFB,No,0,41,51.35,2075.1,4,3,2,9,3,17.116666666666667,0,0,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
0931-MHTEM,No,0,54,100.05,5299.65,5,3,4,12,4,25.0125,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False
2055-PDADH,Yes,1,3,70.4,204.7,1,1,3,5,0,70.4,1,1,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
7515-LODFU,No,0,69,20.3,1356.3,5,5,1,11,0,20.3,0,0,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
0440-UEDAI,No,0,53,94.45,5042.75,5,3,4,12,4,23.6125,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False
1337-BOZWO,No,0,18,46.4,812.4,2,3,2,7,3,15.466666666666667,0,0,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False
0868-VJRDR,No,0,64,104.05,6605.55,5,5,4,14,5,20.81,0,0,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
8714-EUHJO,Yes,1,31,91.15,2995.45,3,1,4,8,2,45.575,0,0,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
6344-SFJVH,No,0,20,24.9,505.95,2,1,1,4,0,24.9,0,0,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
3950-VPYJB,No,0,57,59.6,3509.4,5,3,2,10,3,19.866666666666667,0,0,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
8041-TMEID,No,0,63,108.5,6991.9,5,5,4,14,5,21.7,0,1,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
7321-ZNSLA,No,0,13,40.55,590.35,2,5,2,9,3,13.516666666666666,0,0,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
6941-KXRRV,No,0,48,58.95,2789.7,4,3,2,9,2,29.475,0,1,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False
3721-CNEYS,Yes,1,2,70.95,137.95,1,1,3,5,0,70.95,1,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
8727-JQFHV,No,0,57,20.75,1123.15,5,5,1,11,0,20.75,0,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
9475-NNDGC,No,0,71,113.15,7953.25,5,3,4,12,5,22.630000000000003,0,0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False
1355-KUSBG,No,0,7,48.8,349.8,1,1,2,4,0,48.8,1,0,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
3688-FTHLT,No,0,16,63.05,1067.05,2,1,2,5,1,63.05,0,0,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False
0899-LIIBW,No,0,34,100.85,3527.3,3,1,4,8,3,33.61666666666667,0,0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
2568-OIADY,Yes,1,37,99.5,3762.0,4,1,4,9,3,33.166666666666664,0,0,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
1384-RCUXW,No,0,16,80.55,1248.9,2,1,3,6,1,80.55,0,0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
5825-XJOCM,No,0,48,64.4,3035.35,4,3,2,9,3,21.46666666666667,0,0,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False
6848-YLDFR,No,0,58,75.2,4300.8,5,3,3,11,4,18.8,0,0,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False
8125-QPFJD,No,0,72,84.9,6065.3,5,5,3,13,5,16.98,0,0,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
2320-YKQBO,No,0,7,19.3,144.95,1,1,1,3,0,19.3,1,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
1193-RTSLK,Yes,1,38,83.9,3233.6,4,1,3,8,3,27.96666666666667,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
2302-ANTDP,Yes,1,48,117.45,5438.9,4,1,4,9,6,19.575,0,0,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
5923-GXUOC,Yes,1,10,104.4,1081.45,1,1,4,6,5,20.880000000000003,1,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
4973-RLZVI,No,0,30,74.65,2308.6,3,3,3,9,5,14.930000000000001,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False
7869-ZYDST,No,0,31,59.05,1882.8,3,1,2,6,1,59.05,0,0,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
4501-UYKBC,No,0,46,69.1,3255.35,4,3,2,9,3,23.03333333333333,0,0,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False
1215-EXRMO,No,0,50,20.55,1067.65,5,5,1,11,0,20.55,0,0,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
2305-MRGLV,No,0,28,76.55,2065.4,3,1,3,7,1,76.55,0,0,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
8404-VIOMB,No,0,66,62.5,4136.4,5,5,2,12,6,10.416666666666666,0,0,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
5233-GEEAX,Yes,1,8,29.4,221.9,1,1,1,3,1,29.4,1,1,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2359-KLTEK,No,0,41,94.9,3848.0,4,1,4,9,3,31.633333333333336,0,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False
5304-EFJLP,No,0,72,111.65,8022.85,5,5,4,14,5,22.330000000000002,0,0,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
2673-ZALNP,No,0,7,19.9,173.15,1,3,1,5,0,19.9,1,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
9184-GALIL,No,0,38,20.45,781.25,4,1,1,6,0,20.45,0,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
4393-RYCRE,No,0,44,106.05,4510.8,4,3,4,11,5,21.21,0,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
9746-MDMBK,No,0,47,113.45,5317.8,4,3,4,11,6,18.908333333333335,0,0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False
3162-ZJZFU,No,0,53,92.55,4779.45,5,1,4,10,3,30.849999999999998,0,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
8404-GFGCZ,No,0,4,65.6,250.1,1,1,2,4,2,32.8,1,0,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
8875-AKBYH,No,0,20,84.35,1745.2,2,1,3,6,1,84.35,0,1,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
4432-ADRLB,Yes,1,2,44.65,74.9,1,1,2,4,0,44.65,1,0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
0533-UCAAU,No,0,57,71.1,4140.1,5,3,3,11,3,23.7,0,1,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False
1394-SUIUH,No,0,44,85.15,3670.5,4,1,3,8,3,28.383333333333336,0,0,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
3521-MNKLV,No,0,24,49.7,1167.8,2,1,2,5,1,49.7,0,0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
2533-TIBIX,No,0,15,30.2,469.65,2,1,1,4,1,30.2,0,0,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
8993-PHFWD,Yes,1,3,25.25,58.9,1,1,1,3,0,25.25,1,0,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
